seed,mdp_time_s,ppo_time_s,mdp_finish,ppo_finish,mdp_legal,ppo_legal,ppo_minus_mdp_time_s
10309,5288.868024091808,5262.768682338198,3.0,2.0,1.0,1.0,-26.099341753610133
10310,5287.124241058701,5272.867815789237,3.0,3.0,1.0,1.0,-14.256425269463762
10311,5302.038005541688,5296.206168309905,3.0,4.0,1.0,1.0,-5.831837231783538
10312,5291.252673184635,5286.282869681174,3.0,3.0,1.0,1.0,-4.969803503460753
10313,5278.020797770503,5278.163352608426,3.0,3.0,1.0,1.0,0.142554837922944
10314,5353.652888839303,5355.618060497808,5.0,4.0,1.0,1.0,1.9651716585049144
10315,5276.125838779816,5270.03846339722,2.0,2.0,1.0,1.0,-6.087375382596292
10316,5265.482435343573,5265.006458734725,2.0,2.0,1.0,1.0,-0.4759766088482138
10317,5311.632767947301,5304.600095024879,4.0,3.0,1.0,1.0,-7.032672922421625
10318,5342.869267436581,5284.48949547089,4.0,3.0,1.0,1.0,-58.37977196569136
10319,5312.780461989096,5271.726194371028,4.0,3.0,1.0,1.0,-41.05426761806757
10320,5262.691909277477,5264.393650196206,2.0,3.0,1.0,1.0,1.7017409187292287
10321,5304.267948804717,5304.265128990129,2.0,2.0,1.0,1.0,-0.002819814588292502
10322,5301.115269392401,5300.077716331967,4.0,3.0,1.0,1.0,-1.0375530604342202
10323,5249.742632575584,5249.838466709254,2.0,2.0,1.0,1.0,0.09583413366999594
10324,5275.215855571302,5288.134815583997,1.0,2.0,1.0,1.0,12.918960012694697
10325,5290.102481201613,5283.132614293159,3.0,3.0,1.0,1.0,-6.969866908453696
10326,5254.074638135987,5260.897527834593,2.0,1.0,1.0,1.0,6.822889698606559
10327,5276.801863793131,5270.768038024314,3.0,3.0,1.0,1.0,-6.033825768817223
10328,5289.8169686033325,5307.1482867606155,4.0,4.0,1.0,1.0,17.33131815728302
10329,5302.59832699768,5274.258054859246,4.0,3.0,1.0,1.0,-28.340272138433647
10330,5289.663352898437,5285.205347984271,3.0,3.0,1.0,1.0,-4.45800491416594
10331,5242.753838452288,5252.677561498605,1.0,1.0,1.0,1.0,9.923723046317718
10332,5251.549174289259,5253.9910891267045,2.0,2.0,1.0,1.0,2.441914837445438
10333,5262.694811799024,5263.127262903081,3.0,3.0,1.0,1.0,0.43245110405678133
10334,5277.799691943385,5280.151056780198,3.0,3.0,1.0,1.0,2.351364836812536
10335,5283.560080545591,5276.348842760975,3.0,3.0,1.0,1.0,-7.21123778461606
10336,5292.4962355970665,5285.175151469039,2.0,2.0,1.0,1.0,-7.3210841280279055
10337,5249.796497752743,5254.688194889989,2.0,2.0,1.0,1.0,4.89169713724641
10338,5259.076010880409,5278.55332022503,3.0,2.0,1.0,1.0,19.477309344621062
10339,5271.085956137989,5270.269733679136,3.0,3.0,1.0,1.0,-0.8162224588531899
10340,5262.534339147122,5270.628654279306,2.0,2.0,1.0,1.0,8.09431513218351
10341,5276.038988829273,5268.131418383262,3.0,3.0,1.0,1.0,-7.90757044601105
10342,5271.7328301768985,5252.425186233866,3.0,1.0,1.0,1.0,-19.307643943032417
10343,5279.105960981917,5277.465751350267,3.0,3.0,1.0,1.0,-1.6402096316496682
10344,5314.897190248695,5281.073711991308,3.0,3.0,1.0,1.0,-33.82347825738634
10345,5259.587349360211,5253.908716844912,3.0,2.0,1.0,1.0,-5.678632515298887
10346,5298.355104712114,5304.552747728147,3.0,3.0,1.0,1.0,6.197643016032998
10347,5280.612165063676,5279.7802281083705,3.0,3.0,1.0,1.0,-0.8319369553055367
10348,5268.316414994765,5267.625513454569,2.0,3.0,1.0,1.0,-0.6909015401961369
10349,5289.730487810057,5296.191174757803,3.0,3.0,1.0,1.0,6.460686947746581
10350,5285.524694660667,5312.248730104225,3.0,4.0,1.0,1.0,26.724035443558023
10351,5272.988697041455,5270.298717630426,3.0,3.0,1.0,1.0,-2.689979411029526
10352,5250.020547160854,5277.07291967302,1.0,2.0,1.0,1.0,27.052372512165675
10353,5272.601144189541,5272.035629984905,3.0,3.0,1.0,1.0,-0.5655142046352921
10354,5286.39979252264,5285.195581486863,4.0,4.0,1.0,1.0,-1.204211035777007
10355,5244.812057719516,5241.1905438731255,2.0,2.0,1.0,1.0,-3.6215138463903713
10356,5284.204520625418,5280.014481614685,3.0,3.0,1.0,1.0,-4.190039010733017
10357,5282.941660266725,5284.75239244851,2.0,2.0,1.0,1.0,1.8107321817851698
10358,5290.094384515908,5289.329712490953,3.0,3.0,1.0,1.0,-0.7646720249549617
10359,5301.438258430793,5300.7011274380675,4.0,4.0,1.0,1.0,-0.7371309927257244
10360,5270.902368185382,5258.012819041933,2.0,3.0,1.0,1.0,-12.889549143449585
10361,5258.200069452672,5281.356930364971,2.0,3.0,1.0,1.0,23.156860912298725
10362,5313.512083958618,5276.841760911312,3.0,3.0,1.0,1.0,-36.67032304730583
10363,5309.695143354016,5305.059485965571,3.0,3.0,1.0,1.0,-4.635657388444997
10364,5276.68564435829,5271.988751926847,3.0,3.0,1.0,1.0,-4.6968924314433025
10365,5252.478417739169,5248.229892600478,2.0,2.0,1.0,1.0,-4.248525138691548
10366,5256.7608370732705,5260.8953954621875,3.0,3.0,1.0,1.0,4.1345583889169575
10367,5263.370481813825,5265.684877466658,1.0,1.0,1.0,1.0,2.3143956528329
10368,5275.101507275593,5312.20132893254,3.0,4.0,1.0,1.0,37.099821656946915
10369,5284.535755652754,5281.996066428382,3.0,3.0,1.0,1.0,-2.5396892243725233
10370,5285.28416673898,5280.866174807789,2.0,2.0,1.0,1.0,-4.417991931190954
10371,5253.612418790159,5252.181266073959,2.0,1.0,1.0,1.0,-1.4311527161999038
10372,5256.7162465275205,5258.104376396074,3.0,3.0,1.0,1.0,1.388129868553733
10373,5358.510811688218,5298.66547845522,6.0,4.0,1.0,1.0,-59.8453332329982
10374,5259.532573497439,5269.750411473229,2.0,2.0,1.0,1.0,10.217837975789735
10375,5288.582532794973,5298.4152567455985,4.0,4.0,1.0,1.0,9.832723950625223
10376,5244.029964531973,5246.871104355691,2.0,2.0,1.0,1.0,2.8411398237185495
10377,5286.1867069257905,5284.427762853763,3.0,3.0,1.0,1.0,-1.7589440720275888
10378,5271.9036461398055,5270.892825525284,2.0,2.0,1.0,1.0,-1.0108206145214353
10379,5251.603577651804,5256.514915136912,2.0,2.0,1.0,1.0,4.911337485108561
10380,5338.76199586317,5296.734216767197,4.0,3.0,1.0,1.0,-42.02777909597353
10381,5256.682071114424,5257.830569056135,1.0,1.0,1.0,1.0,1.148497941710957
10382,5276.341513963371,5272.645472583807,3.0,3.0,1.0,1.0,-3.6960413795641216
10383,5269.230759851839,5312.416097695421,3.0,4.0,1.0,1.0,43.18533784358169
10384,5255.711955893945,5251.080345457645,2.0,3.0,1.0,1.0,-4.631610436299525
10385,5292.9530435052975,5285.434350680226,2.0,2.0,1.0,1.0,-7.518692825071412
10386,5244.127037281937,5253.909494155252,1.0,1.0,1.0,1.0,9.782456873314914
10387,5256.929641549635,5263.476412393278,1.0,1.0,1.0,1.0,6.546770843643571
10388,5256.403565542723,5273.892428610918,2.0,3.0,1.0,1.0,17.488863068194405
10389,5291.392276851828,5288.9617919914035,3.0,3.0,1.0,1.0,-2.430484860424258
10390,5272.014894131526,5271.581848368738,3.0,3.0,1.0,1.0,-0.43304576278751483
10391,5277.42630608752,5249.383888489208,3.0,3.0,1.0,1.0,-28.04241759831166
10392,5281.084206152501,5350.647162218852,3.0,5.0,1.0,1.0,69.56295606635103
10393,5250.506434229605,5268.863466110632,2.0,2.0,1.0,1.0,18.35703188102707
10394,5253.283419945767,5266.385517380895,2.0,2.0,1.0,1.0,13.102097435128599
10395,5265.74541800614,5267.820474491273,3.0,3.0,1.0,1.0,2.075056485132336
10396,5280.722994901753,5282.696742810048,2.0,2.0,1.0,1.0,1.9737479082950813
10397,5277.999358320558,5262.71384575726,1.0,2.0,1.0,1.0,-15.285512563297743
10398,5272.083102757055,5272.683420245536,3.0,3.0,1.0,1.0,0.6003174884808686
10399,5289.877748405323,5290.208606275927,4.0,4.0,1.0,1.0,0.3308578706046319
10400,5271.346469266445,5273.861445431108,3.0,3.0,1.0,1.0,2.5149761646634943
10401,5274.289115268824,5271.8591501735145,3.0,3.0,1.0,1.0,-2.4299650953098535
10402,5274.117419277922,5274.611151903764,2.0,3.0,1.0,1.0,0.4937326258423127
10403,5253.287089982757,5260.956092553723,2.0,1.0,1.0,1.0,7.6690025709658585
10404,5269.072335202888,5267.583663439243,3.0,3.0,1.0,1.0,-1.4886717636454705
10405,5239.24833969343,5239.909441773083,2.0,2.0,1.0,1.0,0.6611020796526645
10406,5247.579597619539,5251.631248626257,1.0,1.0,1.0,1.0,4.0516510067182026
10407,5289.816740821856,5289.934194342833,3.0,3.0,1.0,1.0,0.11745352097659634
10408,5255.246728928227,5271.7316890473785,2.0,3.0,1.0,1.0,16.484960119151765
10409,5276.848482754206,5277.696786280336,3.0,2.0,1.0,1.0,0.8483035261297118
10410,5308.830580805011,5275.633010452418,4.0,3.0,1.0,1.0,-33.197570352593175
10411,5289.662520238416,5312.171155793826,3.0,3.0,1.0,1.0,22.508635555410365
10412,5258.010305818887,5270.549668011092,2.0,2.0,1.0,1.0,12.539362192204862
10413,5305.938039753952,5255.766916612183,4.0,3.0,1.0,1.0,-50.171123141768476
10414,5248.441173784046,5251.274002920868,1.0,1.0,1.0,1.0,2.8328291368216014
10415,5252.394021615078,5254.470374642316,2.0,2.0,1.0,1.0,2.0763530272379285
10416,5270.172214780449,5262.828061643598,2.0,2.0,1.0,1.0,-7.3441531368516735
10417,5321.634148091887,5335.336097094106,3.0,5.0,1.0,1.0,13.701949002218498
10418,5281.328376610239,5287.449434250941,3.0,3.0,1.0,1.0,6.12105764070202
10419,5249.943816925178,5271.554424289882,2.0,1.0,1.0,1.0,21.610607364704265
10420,5245.076335972975,5246.659795254333,2.0,2.0,1.0,1.0,1.5834592813580457
10421,5249.031225281884,5248.724874133136,2.0,2.0,1.0,1.0,-0.3063511487480355
10422,5299.570109054004,5260.38496487171,3.0,2.0,1.0,1.0,-39.18514418229461
10423,5341.7188926956915,5279.535008519017,4.0,2.0,1.0,1.0,-62.18388417667484
10424,5342.580183921105,5342.42633688656,5.0,4.0,1.0,1.0,-0.1538470345449241
10425,5262.614279191703,5259.609443722715,2.0,2.0,1.0,1.0,-3.004835468987949
10426,5249.945468511243,5253.505917128777,3.0,3.0,1.0,1.0,3.5604486175334387
10427,5265.946173377858,5267.605767745647,2.0,3.0,1.0,1.0,1.6595943677893956
10428,5266.759484354548,5264.89790654408,3.0,3.0,1.0,1.0,-1.8615778104676792
10429,5253.684228598834,5259.563978118444,3.0,3.0,1.0,1.0,5.879749519609504
10430,5298.124203471194,5295.088326251085,3.0,3.0,1.0,1.0,-3.035877220108887
10431,5287.946779334742,5258.99770273273,3.0,2.0,1.0,1.0,-28.9490766020117
10432,5254.0691738563155,5246.481483647698,2.0,1.0,1.0,1.0,-7.58769020861746
10433,5287.133990542563,5256.117323001138,3.0,1.0,1.0,1.0,-31.016667541424795
10434,5261.686301316317,5256.430291027713,3.0,3.0,1.0,1.0,-5.256010288604557
10435,5254.304316140608,5253.540868955435,2.0,2.0,1.0,1.0,-0.7634471851724811
10436,5279.707171096241,5274.574648165613,3.0,3.0,1.0,1.0,-5.1325229306276015
10437,5249.527799991957,5250.969550096007,2.0,2.0,1.0,1.0,1.4417501040497882
10438,5246.283183324615,5263.164463212189,1.0,1.0,1.0,1.0,16.881279887574237
10439,5299.400739859061,5301.297309609851,3.0,3.0,1.0,1.0,1.8965697507901496
10440,5288.133279241848,5279.422306941814,3.0,3.0,1.0,1.0,-8.710972300033973
10441,5287.281742948603,5275.208240327111,3.0,2.0,1.0,1.0,-12.07350262149248
10442,5289.603902805796,5284.604054357147,3.0,3.0,1.0,1.0,-4.999848448648663
10443,5301.418408162402,5267.8315064610515,3.0,2.0,1.0,1.0,-33.58690170135014
10444,5317.246946793263,5327.964618716286,4.0,4.0,1.0,1.0,10.717671923022863
10445,5250.608209257134,5259.355431870658,1.0,1.0,1.0,1.0,8.747222613524173
10446,5274.13857933389,5245.42752500944,3.0,2.0,1.0,1.0,-28.711054324450743
10447,5264.486160880645,5262.136282287355,3.0,3.0,1.0,1.0,-2.349878593289759
10448,5278.339471997716,5274.878833022207,3.0,3.0,1.0,1.0,-3.4606389755090277
10449,5324.0800675062965,5315.443111842586,5.0,4.0,1.0,1.0,-8.636955663710069
10450,5247.884083707853,5262.723015300765,1.0,1.0,1.0,1.0,14.83893159291165
10451,5294.192782970241,5292.875703739178,4.0,4.0,1.0,1.0,-1.3170792310629622
10452,5260.09537658134,5258.298241625748,3.0,3.0,1.0,1.0,-1.7971349555919005
10453,5284.325547631585,5277.631766839138,3.0,3.0,1.0,1.0,-6.693780792446887
10454,5255.637065773115,5268.258788458941,1.0,2.0,1.0,1.0,12.621722685826171
10455,5302.296490034785,5300.964669291021,4.0,4.0,1.0,1.0,-1.3318207437641831
10456,5245.746715962872,5253.0872415267095,1.0,1.0,1.0,1.0,7.340525563837218
10457,5275.796081583638,5255.711859190572,3.0,2.0,1.0,1.0,-20.08422239306583
10458,5230.137466364782,5230.137466364782,1.0,1.0,1.0,1.0,0.0
10459,5268.631757437287,5244.093672466354,3.0,1.0,1.0,1.0,-24.538084970932687
10460,5241.198491158751,5244.912722563483,2.0,2.0,1.0,1.0,3.7142314047323453
10461,5271.640237983973,5267.616329567243,3.0,3.0,1.0,1.0,-4.023908416729682
10462,5279.011421849656,5297.849162215813,2.0,3.0,1.0,1.0,18.83774036615705
10463,5242.185160370889,5272.8927553646545,2.0,3.0,1.0,1.0,30.70759499376527
10464,5313.7956849348275,5282.936885342942,4.0,3.0,1.0,1.0,-30.858799591885145
10465,5243.441581031227,5243.936948780033,2.0,2.0,1.0,1.0,0.49536774880652956
10466,5298.6462625342,5301.419767840869,4.0,3.0,1.0,1.0,2.7735053066689943
10467,5249.235086627378,5258.786013449389,1.0,1.0,1.0,1.0,9.550926822011206
10468,5259.8117378452025,5287.670006214833,3.0,3.0,1.0,1.0,27.858268369630423
10469,5295.113163226971,5287.7425650241885,2.0,2.0,1.0,1.0,-7.370598202782276
10470,5325.923332465281,5277.828828125661,3.0,3.0,1.0,1.0,-48.09450433962047
10471,5253.552067011514,5257.392346550613,3.0,3.0,1.0,1.0,3.840279539099356
10472,5255.495148487061,5258.492923121798,2.0,2.0,1.0,1.0,2.9977746347376524
10473,5255.471554118752,5287.595368234219,3.0,3.0,1.0,1.0,32.12381411546721
10474,5303.628143042532,5303.94321589867,4.0,4.0,1.0,1.0,0.31507285613770364
10475,5258.635922796222,5258.635922796222,2.0,2.0,1.0,1.0,0.0
10476,5265.588251375869,5257.919946037304,2.0,2.0,1.0,1.0,-7.6683053385650055
10477,5291.213775501726,5320.173521120347,3.0,4.0,1.0,1.0,28.959745618621128
10478,5264.406645021408,5271.430384683323,3.0,2.0,1.0,1.0,7.023739661914988
10479,5271.294764752596,5274.528142213429,3.0,3.0,1.0,1.0,3.2333774608332533
10480,5248.213714270819,5248.351567447464,1.0,1.0,1.0,1.0,0.13785317664496688
10481,5326.295648079255,5326.935086966852,5.0,4.0,1.0,1.0,0.6394388875969526
10482,5266.556460352246,5282.021527264653,3.0,2.0,1.0,1.0,15.465066912406655
10483,5293.196834973486,5291.254194873769,3.0,3.0,1.0,1.0,-1.9426400997172095
10484,5296.241047067814,5265.171987594241,4.0,3.0,1.0,1.0,-31.06905947357336
10485,5364.877707224662,5366.6574485534775,6.0,5.0,1.0,1.0,1.779741328815362
10486,5302.908818802988,5324.569098459308,4.0,3.0,1.0,1.0,21.6602796563202
10487,5290.342404033172,5288.126169593819,3.0,3.0,1.0,1.0,-2.2162344393527746
10488,5259.7227961572235,5264.082218609739,2.0,2.0,1.0,1.0,4.359422452515901
10489,5266.262470811888,5271.648970397372,2.0,3.0,1.0,1.0,5.386499585483762
10490,5272.600811121853,5271.713672596564,2.0,3.0,1.0,1.0,-0.8871385252896289
10491,5253.50784175744,5273.023586017749,3.0,3.0,1.0,1.0,19.515744260309475
10492,5318.60727917232,5314.858872294198,4.0,4.0,1.0,1.0,-3.748406878122296
10493,5255.386087131164,5263.57063386187,1.0,2.0,1.0,1.0,8.184546730706643
10494,5357.3583135308845,5364.819005639295,6.0,5.0,1.0,1.0,7.4606921084105124
10495,5293.730876068135,5275.622931966058,3.0,3.0,1.0,1.0,-18.107944102077454
10496,5295.886891122542,5259.332629283501,3.0,2.0,1.0,1.0,-36.55426183904092
10497,5278.009005271752,5256.026835411363,4.0,3.0,1.0,1.0,-21.98216986038915
10498,5292.15635865356,5285.1374389674675,4.0,3.0,1.0,1.0,-7.018919686092886
10499,5246.941998133723,5252.955176950634,2.0,2.0,1.0,1.0,6.013178816911022
AGGREGATE,5275.476835318094,5275.123195078718,2.664,2.576,1.0,1.0,-0.35364023937636374
